0.,0.,1.,0.,1.,0.,-1.,0.,0.,0.,0.,0.5,0
-0.00000184,-0.00000445,1.,-0.00000184,1.,0.00000445,-1.,-0.00000184,-0.00000184,0.00000256,0.00000258,0.50000011,0
-0.00000737,-0.00001779,1.,-0.00000737,1.,0.00001779,-1.,-0.00000737,-0.00000737,0.00001024,0.00001032,0.50000044,0
-0.00001658,-0.00004,1.,-0.00001657,1.,0.00004,-1.,-0.00001657,-0.00001658,0.00002302,0.00002321,0.50000098,0
-0.00002946,-0.00007106,1.,-0.00002944,1.,0.00007106,-1.,-0.00002943,-0.00002946,0.0000409,0.00004123,0.50000175,0
-0.000046,-0.00011096,0.99999999,-0.00004596,0.99999999,0.00011096,-1.,-0.00004596,-0.000046,0.00006386,0.00006438,0.50000273,0
-0.00006619,-0.00015968,0.99999999,-0.00006614,0.99999999,0.00015967,-1.,-0.00006613,-0.0000662,0.0000919,0.00009265,0.50000392,0
-0.00009002,-0.00021719,0.99999997,-0.00008997,0.99999997,0.00021719,-0.99999999,-0.00008995,-0.00009004,0.000125,0.00012603,0.50000533,0
-0.0001175,-0.00028349,0.99999995,-0.00011744,0.99999995,0.00028348,-0.99999999,-0.00011741,-0.00011753,0.00016315,0.0001645,0.50000695,0
-0.00014861,-0.00035856,0.99999992,-0.00014854,0.99999992,0.00035853,-0.99999998,-0.00014849,-0.00014866,0.00020634,0.00020806,0.50000879,0
-0.00018333,-0.00044237,0.99999989,-0.00018327,0.99999989,0.00044234,-0.99999997,-0.00018319,-0.00018341,0.00025456,0.00025671,0.50001083,0
-0.00022167,-0.00053491,0.99999983,-0.00022162,0.99999983,0.00053486,-0.99999995,-0.0002215,-0.00022179,0.0003078,0.00031042,0.50001309,0
-0.00026362,-0.00063617,0.99999976,-0.00026358,0.99999976,0.0006361,-0.99999993,-0.00026341,-0.00026379,0.00036604,0.0003692,0.50001555,0
-0.00030916,-0.00074612,0.99999967,-0.00030915,0.99999967,0.00074602,-0.9999999,-0.00030892,-0.00030939,0.00042928,0.00043303,0.50001822,0
-0.00035829,-0.00086474,0.99999956,-0.00035832,0.99999956,0.00086462,-0.99999987,-0.00035801,-0.0003586,0.0004975,0.0005019,0.50002109,0
-0.000411,-0.00099203,0.99999942,-0.00041108,0.99999942,0.00099186,-0.99999983,-0.00041067,-0.00041141,0.00057068,0.00057581,0.50002416,0
-0.00046728,-0.00112797,0.99999925,-0.00046744,0.99999925,0.00112775,-0.99999978,-0.00046691,-0.00046781,0.00064883,0.00065475,0.50002744,0
-0.00052712,-0.00127252,0.99999905,-0.00052737,0.99999905,0.00127225,-0.99999972,-0.0005267,-0.00052779,0.00073192,0.0007387,0.50003091,0
-0.00059052,-0.00142569,0.99999881,-0.00059089,0.99999881,0.00142534,-0.99999965,-0.00059005,-0.00059136,0.00081995,0.00082767,0.50003458,0
-0.00065746,-0.00158745,0.99999852,-0.00065798,0.99999852,0.00158702,-0.99999957,-0.00065693,-0.0006585,0.00091289,0.00092164,0.50003844,0
-0.00072793,-0.00175779,0.99999819,-0.00072863,0.99999819,0.00175726,-0.99999947,-0.00072735,-0.00072921,0.00101074,0.00102061,0.50004249,0
-0.00080193,-0.00193668,0.9999978,-0.00080284,0.9999978,0.00193603,-0.99999936,-0.00080129,-0.00080348,0.00111349,0.00112456,0.50004673,0
-0.00087944,-0.00212411,0.99999736,-0.00088061,0.99999736,0.00212334,-0.99999923,-0.00087874,-0.00088131,0.00122112,0.00123349,0.50005116,0
-0.00096046,-0.00232007,0.99999685,-0.00096193,0.99999685,0.00231914,-0.99999908,-0.0009597,-0.00096269,0.00133363,0.0013474,0.50005577,0
-0.00104498,-0.00252453,0.99999627,-0.00104679,0.99999627,0.00252343,-0.99999891,-0.00104415,-0.00104762,0.00145098,0.00146626,0.50006056,0
-0.00113299,-0.00273748,0.99999561,-0.00113519,0.99999561,0.00273619,-0.99999871,-0.00113208,-0.00113609,0.00157318,0.00159009,0.50006553,0
-0.00122447,-0.0029589,0.99999487,-0.00122712,0.99999487,0.0029574,-0.9999985,-0.00122349,-0.0012281,0.00170021,0.00171887,0.50007067,0
-0.00131942,-0.00318878,0.99999405,-0.00132258,0.99999405,0.00318704,-0.99999825,-0.00131837,-0.00132363,0.00183206,0.00185258,0.50007598,0
-0.00141783,-0.0034271,0.99999312,-0.00142157,0.99999312,0.00342509,-0.99999798,-0.0014167,-0.0014227,0.00196871,0.00199124,0.50008146,0
-0.00151969,-0.00367384,0.9999921,-0.00152407,0.9999921,0.00367153,-0.99999768,-0.00151848,-0.00152528,0.00211015,0.00213482,0.50008711,0
-0.00162499,-0.00392899,0.99999096,-0.00163009,0.99999096,0.00392634,-0.99999735,-0.00162369,-0.00163138,0.00225636,0.00228333,0.50009292,0
-0.00173372,-0.00419252,0.99998971,-0.00173962,0.99998971,0.00418951,-0.99999698,-0.00173233,-0.001741,0.00240733,0.00243675,0.50009888,0
-0.00184587,-0.00446443,0.99998833,-0.00185265,0.99998833,0.00446101,-0.99999658,-0.00184439,-0.00185412,0.00256306,0.00259508,0.500105,0
-0.00196142,-0.00474469,0.99998682,-0.00196918,0.99998682,0.00474083,-0.99999614,-0.00195985,-0.00197074,0.00272351,0.00275831,0.50011127,0
-0.00208037,-0.00503329,0.99998517,-0.0020892,0.99998517,0.00502894,-0.99999565,-0.00207871,-0.00209086,0.00288868,0.00292644,0.50011769,0
-0.00220271,-0.00533021,0.99998337,-0.00221272,0.99998337,0.00532533,-0.99999513,-0.00220095,-0.00221447,0.00305856,0.00309945,0.50012425,0
-0.00232843,-0.00563543,0.99998141,-0.00233972,0.99998141,0.00562998,-0.99999455,-0.00232657,-0.00234157,0.00323313,0.00327736,0.50013095,0
-0.00245752,-0.00594894,0.99997929,-0.0024702,0.99997929,0.00594287,-0.99999393,-0.00245555,-0.00247216,0.00341238,0.00346014,0.50013779,0
-0.00258996,-0.00627073,0.99997698,-0.00260417,0.99997699,0.00626398,-0.99999326,-0.00258788,-0.00260623,0.00359628,0.00364779,0.50014475,0
-0.00272574,-0.00660077,0.9999745,-0.0027416,0.99997451,0.00659329,-0.99999253,-0.00272356,-0.00274377,0.00378483,0.00384031,0.50015185,0
-0.00286486,-0.00693904,0.99997182,-0.0028825,0.99997183,0.00693079,-0.99999174,-0.00286257,-0.00288478,0.00397802,0.00403768,0.50015906,0
-0.00300731,-0.00728554,0.99996894,-0.00302687,0.99996895,0.00727644,-0.9999909,-0.0030049,-0.00302927,0.00417581,0.00423992,0.5001664,0
-0.00315307,-0.00764025,0.99996584,-0.0031747,0.99996585,0.00763024,-0.99998999,-0.00315054,-0.00317721,0.00437821,0.004447,0.50017385,0
-0.00330213,-0.00800314,0.99996252,-0.00332599,0.99996253,0.00799216,-0.99998902,-0.00329948,-0.00332862,0.0045852,0.00465892,0.50018141,0
-0.00345448,-0.0083742,0.99995897,-0.00348073,0.99995898,0.00836218,-0.99998798,-0.0034517,-0.00348348,0.00479676,0.00487569,0.50018907,0
-0.00361011,-0.00875343,0.99995517,-0.00363893,0.99995518,0.00874029,-0.99998686,-0.00360721,-0.0036418,0.00501287,0.00509728,0.50019683,0
-0.00376901,-0.00914079,0.99995112,-0.00380056,0.99995113,0.00912646,-0.99998568,-0.00376598,-0.00380356,0.00523352,0.00532371,0.50020469,0
-0.00393116,-0.00953627,0.9999468,-0.00396564,0.99994681,0.00952068,-0.99998441,-0.003928,-0.00396877,0.00545869,0.00555496,0.50021264,0
