0.48192744,0.00103946,0.24773642,-0.07445992,0.02496707,-0.01022603,-0.04087808,0.07107208,0.07457716,-0.07996965,0.02476928,-0.03016177,0
0.48163817,0.00079497,0.24798584,-0.17445992,0.0493017,-0.02043549,-0.08117824,0.17107208,0.06775457,-0.07740548,0.01325748,-0.02290839,0
0.47769488,0.00171645,0.24463179,-0.20822547,0.0727961,-0.03059772,-0.12062672,0.20246935,0.15610729,-0.19622751,0.03768718,-0.07780739,0
0.47769488,0.01437126,0.25118299,-0.2110303,0.1727961,-0.13059772,-0.02062672,0.2106082,0.45610729,0.10377249,0.33768718,0.22219261,0
0.47201634,0.0205374,0.24850359,-0.17400914,0.2727961,-0.23059772,0.07937328,0.17292158,0.7013692,0.03845277,0.49089644,0.24892553,0
0.46730656,0.02397595,0.24547476,-0.15848076,0.3727961,-0.33059772,0.17937328,0.15574956,0.86498671,-0.05335634,0.5781658,0.23346457,0
0.4629407,0.02648066,0.24233241,-0.14773752,0.4727961,-0.43059772,0.23876453,0.14298881,1.00075049,-0.15384604,0.64315639,0.20374806,0
0.45884984,0.02846649,0.23920817,-0.13824763,0.56928278,-0.53059772,0.26700277,0.13121889,1.11974574,-0.25614031,0.69583646,0.16776898,0
0.45503148,0.03009616,0.23617894,-0.12886939,0.64697974,-0.63059772,0.27405806,0.11934914,1.22584738,-0.35666193,0.74004032,0.12914513,0
0.45150393,0.03145218,0.23330081,-0.11845837,0.71259885,-0.72112535,0.26727408,0.10627694,1.32066496,-0.45298062,0.77767433,0.09001001,0
0.448317,0.0325974,0.23065116,-0.10610155,0.77016582,-0.79343241,0.25087836,0.09105957,1.40476449,-0.54198297,0.81011192,0.0526696,0
0.44555069,0.0335606,0.22832049,-0.0910429,0.82210095,-0.85249917,0.22743187,0.07285458,1.47735427,-0.6202675,0.83785833,0.01922844,0
0.44334175,0.0343245,0.22643119,-0.07209911,0.86966983,-0.90103014,0.1983798,0.05033594,1.535552,-0.68353402,0.86024792,-0.00822995,0
0.44192529,0.03482353,0.22517665,-0.04729628,0.9136072,-0.94066312,0.16464066,0.02128903,1.57360101,-0.72518086,0.87533543,-0.02691527,0
0.44173104,0.03490445,0.22489482,-0.01307621,0.95436192,-0.97242753,0.12682796,-0.01827927,1.58027109,-0.73384395,0.87885666,-0.03242952,0
0.44362434,0.03420356,0.22624053,0.03767573,0.99221062,-0.99690239,0.08531359,-0.07635381,1.53183643,-0.68774375,0.86111331,-0.01702063,0
0.4496169,0.0317264,0.2306636,0.12146371,1.02731177,-1.01409212,0.04010028,-0.17145509,1.37023899,-0.53914056,0.79665903,0.0344394,0
0.43984325,0.03573649,0.23670942,0.22146371,1.05969839,-1.02229344,-0.01013944,-0.27145509,1.67023899,-0.23914056,0.59938903,0.15404653,0
0.44121004,0.04837074,0.24209412,0.32146371,1.08970361,-1.01513375,-0.07189171,-0.37145509,1.97023899,0.06085944,0.89938903,0.40973353,0
0.44090664,0.04843594,0.24171139,0.35191738,1.11872841,-1.01511224,-0.12380386,-0.40667243,1.9783737,0.04833043,0.90260531,0.40212294,0
0.45895547,0.05805955,0.23871578,0.25191738,1.14849275,-1.04869572,-0.14201513,-0.30667243,2.2783737,0.34833043,1.20260531,0.11692906,0
0.4744606,0.0681523,0.23718844,0.15191738,1.17467092,-1.05278709,-0.18708228,-0.20667243,2.5783737,0.64833043,1.50260531,-0.0857837,0
0.48807695,0.0780586,0.23651248,0.05191738,1.19826242,-1.04578734,-0.24139539,-0.10667243,2.8783737,0.94833043,1.77840362,-0.25145552,0
0.48137461,0.08920128,0.23836789,-0.03184634,1.19826242,-0.94578734,-0.34139539,-0.01501725,3.1783737,0.9917026,2.07840362,0.00921503,0
0.47486395,0.09798029,0.23306719,-0.08988889,1.19826242,-0.84578734,-0.44139539,0.05017102,3.4783737,0.81865954,2.3726036,0.04145588,0
0.46545881,0.10399262,0.22597496,-0.13040819,1.19826242,-0.7700867,-0.54139539,0.09612998,3.7783737,0.58571806,2.54527028,-0.01388973,0
0.4575226,0.10761175,0.21994945,-0.1520557,1.19826242,-0.71071861,-0.62578104,0.12027316,4.00248398,0.38625104,2.64072912,-0.08470531,0
0.45118917,0.10948487,0.21462967,-0.16510882,1.19826242,-0.66110479,-0.7000673,0.13431246,4.15845529,0.20358741,2.69403145,-0.16469996,0
0.44583078,0.11009376,0.20965652,-0.17373823,1.19898504,-0.62059582,-0.76559473,0.14304329,4.26829739,0.0265836,2.71701082,-0.25484104,0
0.44102142,0.11040786,0.20508414,-0.17970845,1.19654862,-0.57582295,-0.83184109,0.14865338,4.36204129,-0.13738103,2.73279218,-0.34084313,0
0.43660161,0.11046159,0.20077545,-0.18400036,1.19088459,-0.52666803,-0.89885471,0.15228043,4.44321144,-0.29321606,2.74231466,-0.4250305,0
0.43248337,0.11025523,0.19664675,-0.18717783,1.18195263,-0.47311141,-0.96661719,0.15457377,4.51331207,-0.44406704,2.74565619,-0.50912236,0
0.4286171,0.10976464,0.19264053,-0.18959089,1.16978172,-0.41532171,-1.03499283,0.15593067,4.57262153,-0.59227118,2.74229135,-0.59465221,0
0.42497637,0.10894418,0.18871223,-0.19147183,1.15456095,-0.3538559,-1.1036186,0.15660761,4.62051986,-0.73983747,2.73117137,-0.68320019,0
0.42154982,0.10772911,0.18482381,-0.19298427,1.13681285,-0.2900275,-1.17170877,0.15677745,4.65568423,-0.88867542,2.71078947,-0.77649187,0
0.4183351,0.10604606,0.18094265,-0.19424851,1.11765867,-0.22643686,-1.23778975,0.15656083,4.67643864,-1.04057059,2.67943142,-0.87627458,0
0.41533066,0.1038433,0.17704689,-0.19535161,1.09902995,-0.16731122,-1.29957152,0.15604446,4.68159784,-1.19677835,2.63588709,-0.98377881,0
0.41252489,0.1011393,0.17313576,-0.19634759,1.08335126,-0.11764959,-1.35448528,0.15529218,4.67178587,-1.35729209,2.58059201,-1.09880944,0
0.40989078,0.0980431,0.16923243,-0.19725918,1.07236235,-0.08064536,-1.40108312,0.15435202,4.6499969,-1.52056589,2.5161027,-1.2193829,0
0.40739536,0.09469929,0.1653686,-0.19809178,1.06613174,-0.0558049,-1.43993283,0.15326074,4.62015242,-1.68445037,2.44580608,-1.34281523,0
0.40501262,0.09121793,0.16156679,-0.19884953,1.06351229,-0.04019346,-1.47282765,0.15204694,4.58524899,-1.84734652,2.37227712,-1.46708587,0
0.40272629,0.08766036,0.1578374,-0.19954017,1.06316943,-0.0306804,-1.50156923,0.15073318,4.54698279,-2.00843194,2.29694823,-1.59110859,0
0.40052643,0.08405744,0.15418365,-0.20017316,1.0640827,-0.02493398,-1.52747437,0.14933747,4.50623218,-2.16736065,2.22053682,-1.7143765,0
0.39840638,0.08042566,0.1506057,-0.20075768,1.06558863,-0.02144608,-1.5513931,0.14787434,4.46348692,-2.32400086,2.14342431,-1.83664947,0
0.39636107,0.07677531,0.14710258,-0.20130177,1.06728623,-0.01929673,-1.57384982,0.14635564,4.41906439,-2.47830576,2.06584617,-1.95779876,0
0.39438635,0.07311383,0.14367299,-0.2018122,1.068943,-0.01793849,-1.59516474,0.14479111,4.37320113,-2.63026108,1.98797162,-2.07774279,0
0.39247864,0.06944721,0.14031555,-0.20229461,1.07042877,-0.01704911,-1.61553513,0.14318881,4.32609027,-2.77986513,1.90993583,-2.1964219,0
0.39063478,0.06578055,0.1370289,-0.20275365,1.07167388,-0.01643966,-1.63508544,0.14155547,4.27789764,-2.92712152,1.83185332,-2.31378842,0
0.38885194,0.06211833,0.13381175,-0.20319315,1.07264402,-0.01599934,-1.65389718,0.13989675,4.22876935,-3.07203646,1.75382413,-2.42980245,0
0.38712752,0.05846453,0.13066281,-0.2036163,1.07332527,-0.01566305,-1.67202652,0.13821742,4.17883589,-3.21461777,1.67593689,-2.54442998,0
0.38545916,0.05482272,0.12758089,-0.20402573,1.07371534,-0.01539232,-1.68951457,0.13652153,4.12821464,-3.35487464,1.59827071,-2.65764192,0
0.3838447,0.0511961,0.12456478,-0.20442363,1.07381853,-0.01516421,-1.70639337,0.13481254,4.0770117,-3.4928175,1.52089646,-2.76941348,0
0.38228212,0.04758756,0.12161334,-0.20481181,1.07364275,-0.01496493,-1.72268937,0.13309343,4.02532314,-3.62845803,1.44387764,-2.87972376,0
