0,-1,0,0,0,0
0.,-1.,0.,0.,0.,0.
0.0003,-0.9985,-0.0017,0.0003,0.0002,-0.0001
0.001,-0.9956,-0.0051,0.0009,0.0005,-0.0002
0.0019,-0.9911,-0.0102,0.0018,0.001,-0.0004
0.0032,-0.9852,-0.0171,0.0029,0.0017,-0.0006
0.0048,-0.9778,-0.0257,0.0045,0.0026,-0.001
0.0067,-0.9688,-0.0362,0.0063,0.0036,-0.0013
0.0088,-0.9583,-0.0485,0.0086,0.0048,-0.0018
0.0113,-0.9462,-0.0628,0.0112,0.0061,-0.0023
0.014,-0.9325,-0.079,0.0143,0.0076,-0.0029
0.0169,-0.9171,-0.0974,0.0179,0.0092,-0.0035
0.0201,-0.9001,-0.1179,0.022,0.0109,-0.0042
0.0235,-0.8813,-0.1406,0.0267,0.0127,-0.0049
0.027,-0.8607,-0.1657,0.0319,0.0147,-0.0057
0.0307,-0.8383,-0.1931,0.0378,0.0167,-0.0065
0.0346,-0.8141,-0.2231,0.0444,0.0188,-0.0074
0.0385,-0.7879,-0.2555,0.0515,0.0209,-0.0084
0.0426,-0.7599,-0.2905,0.0594,0.0231,-0.0093
0.0466,-0.7298,-0.3281,0.0678,0.0253,-0.0103
0.0507,-0.6978,-0.3682,0.0768,0.0276,-0.0113
0.0548,-0.6637,-0.4108,0.0863,0.0298,-0.0124
0.0588,-0.6277,-0.4558,0.0962,0.032,-0.0134
0.0627,-0.5896,-0.503,0.1063,0.0341,-0.0145
0.0665,-0.5496,-0.5523,0.1165,0.0362,-0.0155
0.0701,-0.5076,-0.6035,0.1266,0.0382,-0.0166
0.0736,-0.4636,-0.6562,0.1363,0.0402,-0.0176
0.0769,-0.4177,-0.7103,0.1453,0.042,-0.0186
0.0799,-0.3699,-0.7653,0.1535,0.0437,-0.0195
0.0827,-0.3203,-0.8211,0.1604,0.0452,-0.0205
0.0852,-0.2688,-0.8771,0.1657,0.0466,-0.0214
0.0875,-0.2155,-0.9331,0.1692,0.0478,-0.0222
0.0893,-0.1604,-0.9887,0.1704,0.0489,-0.023
0.0909,-0.1035,-1.0434,0.1689,0.0497,-0.0238
0.0921,-0.0448,-1.0969,0.1644,0.0504,-0.0245
0.0928,0.0156,-1.1487,0.1564,0.0508,-0.0251
0.0932,0.0778,-1.1985,0.1446,0.051,-0.0257
0.0931,0.1417,-1.2457,0.1284,0.0509,-0.0263
0.0925,0.2073,-1.2899,0.1075,0.0506,-0.0267
0.0914,0.2746,-1.3306,0.0813,0.05,-0.0272
0.0898,0.3434,-1.3671,0.0495,0.0491,-0.0275
0.0875,0.4137,-1.3991,0.0115,0.0478,-0.0278
0.0846,0.4853,-1.4258,-0.033,0.0462,-0.028
0.0811,0.558,-1.4467,-0.0846,0.0442,-0.0281
0.0769,0.6315,-1.4611,-0.1435,0.0418,-0.0281
0.0719,0.7054,-1.4683,-0.2102,0.039,-0.028
0.0662,0.7794,-1.4676,-0.2849,0.0358,-0.0278
0.0597,0.853,-1.4582,-0.3679,0.0322,-0.0275
0.0525,0.9254,-1.4395,-0.4593,0.0282,-0.027
0.0446,0.9959,-1.4106,-0.5593,0.0237,-0.0264
0.0361,1.0639,-1.3707,-0.6677,0.0189,-0.0256
0.0269,1.1283,-1.3191,-0.7846,0.0138,-0.0246
0.0173,1.1883,-1.2548,-0.9099,0.0084,-0.0234
0.0072,1.2428,-1.177,-1.0436,0.0028,-0.022
-0.0031,1.2909,-1.0845,-1.1856,-0.003,-0.0204
-0.0136,1.3315,-0.9763,-1.3362,-0.0088,-0.0187
-0.0242,1.3636,-0.8509,-1.4958,-0.0147,-0.0168
-0.0347,1.3863,-0.7066,-1.6648,-0.0206,-0.0148
-0.0451,1.3988,-0.5417,-1.8444,-0.0263,-0.0128
-0.0552,1.4004,-0.3545,-2.0353,-0.0319,-0.0109
-0.0649,1.3913,-0.1444,-2.2382,-0.0372,-0.0093
-0.0747,1.3732,0.0855,-2.4513,-0.0426,-0.0082
-0.0861,1.3516,0.3241,-2.6687,-0.0488,-0.0082
-0.103,1.335,0.5527,-2.88,-0.058,-0.0097
-0.1283,1.331,0.7558,-3.077,-0.0719,-0.0128
-0.1611,1.3418,0.9298,-3.2587,-0.0899,-0.0177
-0.1981,1.3666,1.0776,-3.4273,-0.1102,-0.0242
-0.2363,1.4036,1.2029,-3.585,-0.1313,-0.0321
-0.2739,1.4517,1.3082,-3.7333,-0.1521,-0.0411
-0.31,1.5097,1.3953,-3.8728,-0.1723,-0.051
-0.3442,1.5765,1.4651,-4.0035,-0.1915,-0.0616
-0.3762,1.651,1.5183,-4.125,-0.2097,-0.0726
-0.4059,1.7318,1.5555,-4.2367,-0.2266,-0.0839
-0.4329,1.8179,1.5771,-4.3379,-0.2421,-0.0953
-0.4572,1.9078,1.5837,-4.4279,-0.2562,-0.1065
-0.4787,2.0004,1.5757,-4.5061,-0.2687,-0.1174
-0.4974,2.0946,1.5538,-4.572,-0.2797,-0.1278
-0.5134,2.1894,1.5188,-4.6253,-0.2891,-0.1378
-0.527,2.2841,1.4713,-4.6662,-0.2972,-0.1473
-0.5383,2.3782,1.4119,-4.6947,-0.304,-0.1563
-0.5477,2.4713,1.3415,-4.7112,-0.3096,-0.1648
-0.5553,2.5634,1.2605,-4.7161,-0.3143,-0.1729
